Title,Publisher,Link,DiscountPCT,OriginalPrice,DiscountPrice,Discount_Endtime,Rating,Rating_count,Genre,ReleaseDate
The Jumping Taco: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10142_00-5200449903725581,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.5,32,"Simulation, Simulator",4/10/2022
The Jumping Tofu (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10567_00-7578661730260225,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.79,47,"Simulation, Simulator",24/11/2022
The Jumping Tofu: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10572_00-4195996407448055,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.28,25,"Simulation, Simulator",27/11/2022
The Jumping Wrap (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10346_00-8913690927922344,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.26,42,"Simulation, Simulator",13/3/2023
The Jumping Wrap: TURBO (English),ThiGames,https://store.playstation.com/en-hk/product/HP6661-PPSA10350_00-6480809659724203,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,4.24,21,"Simulation, Simulator",15/3/2023
The Tale of Clouds and Wind (QUByte Classics) (English),QUBYTE,https://store.playstation.com/en-hk/product/EP0546-CUSA35034_00-WATERMARGINPS4EU,50%,HK$38.00,HK$19.00,21/2/2024 03:59 PM UTC,3.63,27,Fighting,21/12/2022
Tin Can - Original Tracks (English),Klabater,https://store.playstation.com/en-hk/product/UP4713-PPSA15215_00-0058799628031052,35%,HK$38.00,HK$24.70,21/2/2024 03:59 PM UTC,0,No,Simulation,27/4/2023
"Tin Can - Supporter Edition (Simplified Chinese, English, Japanese)",Klabater,https://store.playstation.com/en-hk/product/UP4713-PPSA15215_00-0338406692467091,35%,HK$198.00,HK$128.70,21/2/2024 03:59 PM UTC,3.63,16,"Simulation, Unique, Simulator",27/4/2023
"Tin Can (Simplified Chinese, English, Japanese)",Klabater,https://store.playstation.com/en-hk/product/UP4713-PPSA15215_00-0038284799546071,35%,HK$148.00,HK$96.20,21/2/2024 03:59 PM UTC,3.63,16,"Simulation, Unique, Simulator",27/4/2023
Tinker Racers (English),QUBYTE,https://store.playstation.com/en-hk/product/EP0546-CUSA24191_00-TINKERPS4QUBYTEU,50%,HK$38.00,HK$19.00,21/2/2024 03:59 PM UTC,3.72,64,"Party, Driving/Racing",30/8/2022
"Terraformers + Tin Can - Complete Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Klabater,https://store.playstation.com/en-hk/product/UP4713-CUSA43202_00-0013816778520053,30%,HK$348.00,HK$243.60,21/2/2024 03:59 PM UTC,3.91,66,Strategy,10/10/2023
"Turn-Based Battle Deluxe Bundle: The Amazing American Circus & Legend of Keepers (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Klabater,https://store.playstation.com/en-hk/product/UP4713-CUSA34616_00-0455333670984208,48%,HK$348.00,HK$180.96,21/2/2024 03:59 PM UTC,4.04,57,Strategy,5/10/2023
UBERMOSH:OMEGA (English/Chinese/Korean/Japanese Ver.),QUByte Interactive,https://store.playstation.com/en-hk/product/UP2158-CUSA18744_00-OMEGAPS420191217,50%,HK$38.00,HK$19.00,21/2/2024 03:59 PM UTC,3.14,22,"Action, Shooter, Action",31/8/2022
Undergrave (English),QUBYTE,https://store.playstation.com/en-hk/product/EP0546-CUSA43150_00-UNDERGRAVERPS4EU,50%,HK$38.00,HK$19.00,21/2/2024 03:59 PM UTC,5,5,"Adventure, Action, Strategy",17/5/2023
We. The Revolution (English),Klabater,https://store.playstation.com/en-hk/product/UP4713-CUSA15425_00-WE0THEREVOLUTION,80%,HK$148.00,HK$29.60,21/2/2024 03:59 PM UTC,3.45,121,"Strategy, Adventure, Strategy",23/2/2023
Weedcraft Inc (English),Klabater,https://store.playstation.com/en-hk/product/UP4713-PPSA19735_00-0984734359663540,30%,HK$198.00,HK$138.60,21/2/2024 03:59 PM UTC,3.52,128,"Simulation, Strategy",17/11/2023
Weedcraft Inc: Deluxe Edition OST Combo (English),Klabater,https://store.playstation.com/en-hk/product/EP4886-CUSA29034_00-7836205701215091,30%,HK$238.00,HK$166.60,21/2/2024 03:59 PM UTC,3.52,128,Simulation,29/9/2022
"""Buy The Game, I Have a Gun"" -Sheesh-Man (English)",Kimulator's Films inc.,https://store.playstation.com/en-hk/product/HP7632-CUSA41051_00-0839485284018877,30%,HK$78.00,HK$54.60,21/2/2024 03:59 PM UTC,3.76,45,"Action, Adventure, Unique",6/4/2023
"""Buy The Game, I Have a Gun"" -Sheesh-Man : Digital Deluxe Mega Chad Edition (English)",Kimulator's Films inc.,https://store.playstation.com/en-hk/product/HP7632-CUSA41275_00-0128458265955803,30%,HK$108.00,HK$75.60,21/2/2024 03:59 PM UTC,3.76,45,"Action, Adventure, Unique",6/4/2023
A Little Walk in the Woods (English),Phoenix Reborn Games,https://store.playstation.com/en-hk/product/HP7141-CUSA45752_00-0364039445416887,40%,HK$18.00,HK$10.80,21/2/2024 03:59 PM UTC,3.73,51,Action,5/11/2023
"Akane (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",DX Gameworks LLC,https://store.playstation.com/en-hk/product/HP7267-CUSA34399_00-7750488561661559,20%,HK$18.00,HK$14.40,21/2/2024 03:59 PM UTC,4.39,77,"Action, Arcade",19/9/2022
All-Star Fruit Racing (English/Chinese/Korean/Japanese Ver.),CIRCLE Entertainment LTD (Hong Kong),https://store.playstation.com/en-hk/product/HP1658-CUSA16640_00-ASFRSIEASIACIRCL,80%,HK$108.00,HK$21.60,21/2/2024 03:59 PM UTC,3.75,261,"Action, Driving/Racing, Driving/Racing",27/11/2019
An Evil Existence (English),Joanne Hamer,https://store.playstation.com/en-hk/product/EP6258-CUSA24129_00-9255678288464512,50%,HK$78.00,HK$39.00,21/2/2024 03:59 PM UTC,3.39,61,Horror,6/5/2021
Anime Dream (English),BIG WAY GAMES,https://store.playstation.com/en-hk/product/HP5223-CUSA46169_00-ANIMEDREAMASIA00,30%,HK$18.00,HK$12.60,21/2/2024 03:59 PM UTC,3.74,47,"Puzzle, Adult",26/11/2023
"Anime RPG: Isekai Journey (Simplified Chinese, English, Korean, Japanese)",BIG WAY GAMES,https://store.playstation.com/en-hk/product/HP5223-CUSA46187_00-ISEKAIJOURNEYHP0,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.38,21,"Puzzle, Adult",17/12/2023
"Another World - 20th Anniversary Edition full game (English, Japanese)",Digital Lounge,https://store.playstation.com/en-hk/product/EP4489-CUSA00602_00-ASIAANOTHERWORLD,65%,HK$62.00,HK$21.70,21/2/2024 03:59 PM UTC,4.2,7.4k,Action,25/6/2014
Ars Regia Original Soundtrack (English),Abramelin Games,https://store.playstation.com/en-hk/product/UP6347-CUSA26178_00-ARSREGIASNDTRACK,23%,HK$38.00,HK$29.26,21/2/2024 03:59 PM UTC,5,1,"Horror, Music/Rhythm, Puzzle",22/5/2022
Aztek Tiki Talisman (English),JANDUSOFT S.L.,https://store.playstation.com/en-hk/product/HP3199-PPSA19838_00-JANDUSOFT0000001,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.5,4,Puzzle,14/12/2023
Bombing Busters (English),Sanuk Games SARL,https://store.playstation.com/en-hk/product/EP4119-CUSA01964_00-ASIA000000000000,50%,HK$47.00,HK$23.50,21/2/2024 03:59 PM UTC,3.5,4.7k,"Action, Arcade",29/7/2015
Box To The Beat VR (English),Khosouf Studio Middle East FZ LLC,https://store.playstation.com/en-hk/product/UP6406-PPSA15399_00-0627616670876510,25%,HK$108.00,HK$81.00,21/2/2024 03:59 PM UTC,4.32,230,"Fitness, Music/Rhythm",17/10/2023
"Boyfriend Dungeon (Simplified Chinese, English, Japanese)",JEUX KITFOX INC.,https://store.playstation.com/en-hk/product/UP0379-PPSA10976_00-2501734834468143,40%,HK$148.00,HK$88.80,21/2/2024 03:59 PM UTC,4.74,23,Role Playing Games,14/2/2023
"Cannibal Cuisine (Simplified Chinese, English, Japanese)",ROCKET VULTURE,https://store.playstation.com/en-hk/product/HP5112-PPSA05021_00-CANNIBALCUISINE1,90%,HK$78.00,HK$7.80,21/2/2024 03:59 PM UTC,3.64,36,"Action, Party",25/1/2022
"Can't Drive This (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",Pixel Maniacs,https://store.playstation.com/en-hk/product/HP1276-CUSA26423_00-CDTPS40000000000,30%,HK$148.00,HK$103.60,21/2/2024 03:59 PM UTC,3.54,163,"Party, Driving/Racing",28/3/2021
"Carly and the Reaperman – Escape from the Underworld (Simplified Chinese, English, Korean, Japanese)",Odd Raven Studios AB,https://store.playstation.com/en-hk/product/EP2409-CUSA10070_00-ASIA000000000000,80%,HK$150.00,HK$30.00,21/2/2024 03:59 PM UTC,3.93,54,Adventure,11/11/2019
"Choice Clash: What Would You Rather? (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SOURCE BYTE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,https://store.playstation.com/en-hk/product/UP6881-CUSA46180_00-0687578241552882,20%,HK$18.00,HK$14.40,21/2/2024 03:59 PM UTC,3.69,16,"Party, Simulator",7/12/2023
City Limits (English),JANDUSOFT S.L.,https://store.playstation.com/en-hk/product/HP3199-PPSA16143_00-JANDUSOFT0000001,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.25,4,Strategy,6/7/2023
"Clunky Hero (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",chaosmonger studio OÜ,https://store.playstation.com/en-hk/product/EP7686-CUSA39295_00-3331704668274529,70%,HK$108.00,HK$32.40,21/2/2024 03:59 PM UTC,3.61,33,Action,24/1/2023
"Cookie Cutter (English, Japanese)","Rogue Games, Inc.",https://store.playstation.com/en-hk/product/HP6145-PPSA12570_00-0162905491629485,30%,HK$148.00,HK$103.60,21/2/2024 03:59 PM UTC,4.44,221,Adventure,14/12/2023
"Crashy Laps (Simplified Chinese, English)",JANDUSOFT S.L.,https://store.playstation.com/en-hk/product/HP3199-PPSA16984_00-JANDUSOFT0000001,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.17,6,Driving/Racing,30/11/2023
Cybxus Heart (English),Phoenix Reborn Games,https://store.playstation.com/en-hk/product/HP5361-CUSA27745_00-8532219972321307,50%,HK$9.00,HK$4.50,21/2/2024 03:59 PM UTC,3.75,69,Action,19/4/2021
DANJIGOKU (English),Xeneder Team,https://store.playstation.com/en-hk/product/HP8504-CUSA46241_00-0500529285992009,30%,HK$9.00,HK$6.30,21/2/2024 03:59 PM UTC,3.39,38,Arcade,14/11/2023
DARKGEMS (English),Xeneder Team,https://store.playstation.com/en-hk/product/HP8504-CUSA46164_00-0682070336091459,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.24,17,Arcade,7/11/2023
DARKGEMS (English),Xeneder Team,https://store.playstation.com/en-hk/product/HP8504-PPSA20510_00-0697230967931225,20%,HK$38.00,HK$30.40,21/2/2024 03:59 PM UTC,4.24,17,Arcade,19/12/2023
"Degroid (Simplified Chinese, English, Japanese)",Rusinov Aleksandr Vladimirovich,https://store.playstation.com/en-hk/product/HP8594-CUSA42528_00-DEGROIDPS4JAA000,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,3.5,8,Adventure,22/5/2023
"Doctor Who: The Edge of Reality (Simplified Chinese, English, Korean, Japanese)",MAZE THEORY LTD,https://store.playstation.com/en-hk/product/EP8035-CUSA20576_00-DRWHOEORPS4E0001,70%,HK$238.00,HK$71.40,21/2/2024 03:59 PM UTC,3.64,167,Adventure,14/10/2021
Doodle Devil (English Ver.),8floor ltd,https://store.playstation.com/en-hk/product/UP4384-CUSA04649_00-ASIA000000000000,50%,HK$47.00,HK$23.50,21/2/2024 03:59 PM UTC,3.9,272,Unique,25/10/2019
Dungeons of Shalnor (English),Johnny Ostad,https://store.playstation.com/en-hk/product/UP4967-CUSA32877_00-7892432532089735,60%,HK$78.00,HK$31.20,21/2/2024 03:59 PM UTC,2.67,3,Action,20/4/2022
"Dust & Neon (English, Korean, Japanese, Traditional Chinese)","Rogue Games, Inc.",https://store.playstation.com/en-hk/product/HP6145-PPSA12520_00-6942708070022416,50%,HK$148.00,HK$74.00,21/2/2024 03:59 PM UTC,4.06,34,Action,17/8/2023
"Electrician Simulator (Simplified Chinese, English, Japanese, Traditional Chinese)",Gaming Factory S.A.,https://store.playstation.com/en-hk/product/EP8638-PPSA16249_00-0349964280688810,25%,HK$148.00,HK$111.00,21/2/2024 03:59 PM UTC,4.38,112,Simulator,8/11/2023
Electrician Simulator - Smart Devices (English/Chinese/Japanese Ver.),Gaming Factory S.A.,https://store.playstation.com/en-hk/product/EP8638-CUSA43214_00-0777117269607709,25%,HK$38.00,HK$28.50,21/2/2024 03:59 PM UTC,4,2,Simulator,8/11/2023
"Elemental War 2 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Clockwork Origins,https://store.playstation.com/en-hk/product/HP5780-PPSA05188_00-ELEMENTALWAR2PS5,40%,HK$148.00,HK$88.80,21/2/2024 03:59 PM UTC,3.71,35,"Strategy, Strategy",6/5/2022
"Elemental War 2 Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Clockwork Origins,https://store.playstation.com/en-hk/product/HP5780-PPSA05188_00-ELEMENTALWAR2BDL,40%,HK$198.00,HK$118.80,21/2/2024 03:59 PM UTC,3.71,35,Strategy,6/5/2022
"Eternal Hope (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",DX Gameworks LLC,https://store.playstation.com/en-hk/product/HP7267-CUSA33492_00-5969396821499280,20%,HK$78.00,HK$62.40,21/2/2024 03:59 PM UTC,3.88,25,Adventure,7/7/2022
Everlune (English),Xeneder Team,https://store.playstation.com/en-hk/product/HP8504-PPSA20271_00-0156730440895039,20%,HK$18.00,HK$14.40,21/2/2024 03:59 PM UTC,3.8,30,Arcade,14/12/2023
Everlune (English),Xeneder Team,https://store.playstation.com/en-hk/product/HP8504-CUSA43356_00-0878902476440296,60%,HK$18.00,HK$7.20,21/2/2024 03:59 PM UTC,3.8,30,Arcade,3/7/2023
"Farm for your Life (Simplified Chinese, English, Japanese)",SECRET ITEM GAMES UG,https://store.playstation.com/en-hk/product/HP6855-PPSA04024_00-3175642007469569,50%,HK$148.00,HK$74.00,21/2/2024 03:59 PM UTC,2.68,25,"Adventure, Casual, Simulation",29/6/2021
"fig. (English, Korean, Japanese, Traditional Chinese)",Take IT Studio! Sp. z o.o.,https://store.playstation.com/en-hk/product/HP6900-CUSA40201_00-0065707186455750,70%,HK$38.00,HK$11.40,21/2/2024 03:59 PM UTC,3.25,4,"Arcade, Puzzle",21/3/2023
"Frido (Simplified Chinese, English, Korean, Japanese)",BIG WAY GAMES,https://store.playstation.com/en-hk/product/HP5223-CUSA45781_00-FRIDOHP000000000,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,2.93,15,Arcade,6/11/2023
Galactic Lords (English),Xeneder Team,https://store.playstation.com/en-hk/product/HP8504-CUSA42512_00-0607640018878821,60%,HK$18.00,HK$7.20,21/2/2024 03:59 PM UTC,3.62,21,"Arcade, Strategy",9/6/2023
Galactic Lords (English),Xeneder Team,https://store.playstation.com/en-hk/product/HP8504-PPSA20265_00-0103733873689581,20%,HK$18.00,HK$14.40,21/2/2024 03:59 PM UTC,3.62,21,"Arcade, Strategy",14/12/2023
"Galaxy Tales: Story of Rapunzel (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",IKINAGAMES Co.ltd,https://store.playstation.com/en-hk/product/HP5036-CUSA31568_00-STORYOFRAPUNZEL0,50%,HK$148.00,HK$74.00,21/2/2024 03:59 PM UTC,5,1,Action,7/9/2022
GeoJelly (English),SOURCE BYTE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,https://store.playstation.com/en-hk/product/EP6878-PPSA13253_00-0673071003693784,30%,HK$78.00,HK$54.60,21/2/2024 03:59 PM UTC,5,5,"Arcade, Puzzle",28/9/2023
Gloomhaven - Jaws of the Lion (English Ver.),Twin Sails Interactive,https://store.playstation.com/en-hk/product/UP4744-PPSA08115_00-GLOOMHAVENDLC001,20%,HK$148.00,HK$118.40,21/2/2024 03:59 PM UTC,0,No,"Strategy, Role Playing Games",18/9/2023
Gloomhaven Gold Edition (English),Twin Sails Interactive,https://store.playstation.com/en-hk/product/UP4744-PPSA08115_00-GLOOMHAVENGOLDB1,20%,HK$398.00,HK$318.40,21/2/2024 03:59 PM UTC,3.89,153,"Strategy, Role Playing Games",18/9/2023
"GORSD (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SPRINGLOADED PTE. Ltd,https://store.playstation.com/en-hk/product/EP5786-CUSA20625_00-GORSDGAME0000000,50%,HK$108.00,HK$54.00,21/2/2024 03:59 PM UTC,3.67,6,"Action, Adventure, Party",17/9/2020
"Gravity Thrust (English, Japanese)",Sprakelsoft GmbH,https://store.playstation.com/en-hk/product/UP4786-CUSA41103_00-GTPS400000000001,Trial,,Free,,3.97,33,Action,2/3/2023
Gunducky Industries++ and Gunducky Trophy Avatar bundle (English),The Voices Games Ltd,https://store.playstation.com/en-hk/product/UP3058-CUSA27786_00-5569209651904627,90%,HK$9.00,HK$0.90,21/2/2024 03:59 PM UTC,3.09,182,"Action, Arcade",14/9/2021
"Gunhead (English, Japanese)",Alientrap Games Inc,https://store.playstation.com/en-hk/product/HP1200-PPSA18989_00-0997219475882126,30%,HK$238.00,HK$166.60,21/2/2024 03:59 PM UTC,4.13,137,"Shooter, Action",7/11/2023
"Hamster on Rails (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",DX Gameworks LLC,https://store.playstation.com/en-hk/product/HP7267-CUSA40559_00-0377265146981647,20%,HK$148.00,HK$118.40,21/2/2024 03:59 PM UTC,4,1,"Family, Casual, Puzzle",25/10/2023
Hand of Fate (English Ver.),Defiant Development,https://store.playstation.com/en-hk/product/UP2182-CUSA01503_00-ASIA000000000000,80%,HK$155.00,HK$31.00,21/2/2024 03:59 PM UTC,4.4,4.9k,Adventure,3/7/2015
Happi Basudei (English),Xeneder Team,https://store.playstation.com/en-hk/product/HP8504-CUSA41486_00-0363688377302512,60%,HK$38.00,HK$15.20,21/2/2024 03:59 PM UTC,4.4,15,Arcade,21/3/2023
Happi Basudei (English),Xeneder Team,https://store.playstation.com/en-hk/product/HP8504-PPSA20124_00-0197575668903380,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.4,15,Arcade,18/11/2023
Hoodie Survivor (English),The Voices Games Ltd,https://store.playstation.com/en-hk/product/UP3058-CUSA46561_00-0017577207701894,50%,HK$9.00,HK$4.50,21/2/2024 03:59 PM UTC,2.65,66,Arcade,1/12/2023
"Hundred Days - Winemaking Simulator (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Broken Arms Games srls,https://store.playstation.com/en-hk/product/HP3127-PPSA06579_00-3834557202222550,60%,HK$238.00,HK$95.20,21/2/2024 03:59 PM UTC,2.99,262,"Simulation, Strategy, Simulator",17/3/2022
Hyper Shapes (English),JANDUSOFT S.L.,https://store.playstation.com/en-hk/product/HP3199-PPSA13450_00-JANDUSOFT0000001,50%,HK$38.00,HK$19.00,21/2/2024 03:59 PM UTC,3,4,Casual,26/1/2023
I'm in Love With Your Dead Grandmother (English),Kimulator's Films inc.,https://store.playstation.com/en-hk/product/HP7632-CUSA35035_00-5183040662819947,30%,HK$38.00,HK$26.60,21/2/2024 03:59 PM UTC,4.26,174,"Unique, Adventure",22/9/2022
"Injection π23 'Ars Regia' (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Abramelin Games,https://store.playstation.com/en-hk/product/HP6330-CUSA26181_00-ARSREGIA00IN23II,23%,HK$238.00,HK$183.26,21/2/2024 03:59 PM UTC,3.3,27,"Horror, Adventure, Puzzle",22/5/2022
"Injection π23 'No Name, No Number' - Complete Edition (English)",Abramelin Games,https://store.playstation.com/en-hk/product/UP6347-CUSA33019_00-23N0N4M3N0NUM83R,23%,HK$108.00,HK$83.16,21/2/2024 03:59 PM UTC,3.89,19,"Horror, Puzzle",22/4/2022
"Injection π23 'No Name, No Number' - Expansion Events (English)",Abramelin Games,https://store.playstation.com/en-hk/product/UP6347-CUSA33144_00-23NNNNEXPANSIONE,23%,HK$38.00,HK$29.26,21/2/2024 03:59 PM UTC,3.78,9,"Horror, Horror, Puzzle",22/4/2022
Inside My Radio (English Ver.),Seaven Studio,https://store.playstation.com/en-hk/product/UP4425-CUSA03871_00-ASIA000000000000,75%,HK$89.00,HK$22.25,21/2/2024 03:59 PM UTC,3.9,146,Music/Rhythm,4/11/2016
"Jimbaori Deluxe Edition (English, Japanese)",LGS Productions,https://store.playstation.com/en-hk/product/UP0773-CUSA40345_00-0475261718056186,50%,HK$148.00,HK$74.00,21/2/2024 03:59 PM UTC,3.5,8,"Action, Casual, Adventure",4/12/2023
"Jump Challenge! (Simplified Chinese, English, Japanese)",SOURCE BYTE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,https://store.playstation.com/en-hk/product/UP6881-CUSA46523_00-0028683996604284,50%,HK$38.00,HK$19.00,21/2/2024 03:59 PM UTC,5,1,"Action, Adventure",25/11/2023
"Jump Challenge! + GeoJelly Game Bundle (Simplified Chinese, English, Japanese)",SOURCE BYTE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,https://store.playstation.com/en-hk/product/EP6878-PPSA13253_00-0349239426916738,50%,HK$108.00,HK$54.00,21/2/2024 03:59 PM UTC,5,5,"Arcade, Puzzle",30/10/2023
Jupiter ＆ Mars (English/Chinese/Japanese Ver.),Tigertron,https://store.playstation.com/en-hk/product/UP1994-CUSA09774_00-ASIA000000000000,75%,HK$200.00,HK$50.00,21/2/2024 03:59 PM UTC,3.97,144,Adventure,26/5/2019
"Kind Heart Defenders (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",DX Gameworks LLC,https://store.playstation.com/en-hk/product/HP7267-CUSA43893_00-0945561890897193,20%,HK$38.00,HK$30.40,21/2/2024 03:59 PM UTC,4,2,Strategy,27/9/2023
KNOT (English Ver.),Warlock,https://store.playstation.com/en-hk/product/UP1415-CUSA05114_00-ASIA000000000000,50%,HK$77.00,HK$38.50,21/2/2024 03:59 PM UTC,4,145,Puzzle,6/1/2017
Lady in a Leotard With a Gun (English),The Voices Games Ltd,https://store.playstation.com/en-hk/product/UP3058-CUSA31173_00-6727206613220487,90%,HK$9.00,HK$0.90,21/2/2024 03:59 PM UTC,3.72,697,"Action, Shooter",24/10/2021
LASSO CATCH (English),Xeneder Team,https://store.playstation.com/en-hk/product/HP8504-CUSA46192_00-0521402503821474,30%,HK$9.00,HK$6.30,21/2/2024 03:59 PM UTC,3.76,41,Arcade,24/11/2023
